Título,Link,Local,Salário,Salário Anunciado,Fonte,Salario_Inf,Salario_Sup
Recepção/caixa,https://www.catho.com.br/vagas/recepcao-caixa/29837422/,Vitoria - ES (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=173,2000.0,2000.0
Secretária Comercial,https://www.catho.com.br/vagas/secretaria-comercial/29835687/,Brasilia - DF (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=173,2000.0,2000.0
Recepcionista | COMFORT HOTEL & SUITES RONDONÓPOLIS,https://www.catho.com.br/vagas/recepcionista-comfort-hotel-suites-rondonopolis/29834725/,Rondonópolis - MT (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=173,2000.0,2000.0
Atendente,https://www.catho.com.br/vagas/atendente/29835662/,Belo Horizonte - MG (18),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=173,2000.0,2000.0
Estagiário,https://www.catho.com.br/vagas/estagiario-em-eletronica/29835118/,São Paulo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=173,2000.0,2000.0
Estagiário Comercial,https://www.catho.com.br/vagas/estagiario-comercial/29834865/,Belo Horizonte - MG (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=173,2000.0,2000.0
Professor de Musculação,https://www.catho.com.br/vagas/professor-de-musculacao/29834815/,Santo Andre - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=173,2000.0,2000.0
Estagiário,https://www.catho.com.br/vagas/estagiario/29834938/,São Paulo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=173,2000.0,2000.0
Estágio Técnico,https://www.catho.com.br/vagas/estagio-tecnico-area-administrativa/29835009/,Recife - PE (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=173,2000.0,2000.0
"Publicidade e Propaganda, Marketing Digital",https://www.catho.com.br/vagas/publicidade-e-propaganda-marketing-digital/29834961/,Goiania - GO (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=173,2000.0,2000.0
Consultor de Vendas ABC São José dos Campos,https://www.catho.com.br/vagas/consultor-de-vendas-abc-sao-jose-dos-campos/29836471/,São José dos Campos - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=174,0.0,0.0
Gestor de Loja,https://www.catho.com.br/vagas/gestor-de-loja/29836478/,Curralinho - PA (1),A combinar,False,https://www.catho.com.br/vagas/?page=174,0.0,0.0
Pessoa Analista de Saneamento,https://www.catho.com.br/vagas/pessoa-analista-de-saneamento-aprovacao-de-projetos-de-infraestrutura/29836299/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=174,0.0,0.0
Recepcionista consultório médico,https://www.catho.com.br/vagas/recepcionista-consultorio-medico/29836396/,São José dos Campos - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=174,0.0,0.0
Vendedor de Consorcio de Motos,https://www.catho.com.br/vagas/vendedor-de-consorcio-de-motos/29836397/,Goiania - GO (1),A combinar,False,https://www.catho.com.br/vagas/?page=174,0.0,0.0
Atendente,https://www.catho.com.br/vagas/atendente/29836428/,Cotia - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=174,0.0,0.0
Ajudante de manutenção predial,https://www.catho.com.br/vagas/ajudante-de-manutencao-predial/29836467/,Belo Horizonte - MG (1),A combinar,False,https://www.catho.com.br/vagas/?page=174,0.0,0.0
Estágio,https://www.catho.com.br/vagas/estagio-em-administracao-de-empresas/29836472/,Guarulhos - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=174,0.0,0.0
Vendedor de Loja,https://www.catho.com.br/vagas/vendedor-de-loja/29837546/,Itaquaquecetuba - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=174,0.0,0.0
Aprendiz,https://www.catho.com.br/vagas/aprendiz/29837585/,Londrina - PR (1),A combinar,False,https://www.catho.com.br/vagas/?page=174,0.0,0.0
Analista de Departamento Pessoal,https://www.catho.com.br/vagas/analista-de-departamento-pessoal/29833061/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=174,0.0,0.0
Gerente de Produção,https://www.catho.com.br/vagas/gerente-de-producao/29832536/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=174,0.0,0.0
Auxiliar de Atendimento,https://www.catho.com.br/vagas/auxiliar-de-atendimento/29837588/,Barueri - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=174,0.0,0.0
Supervisor/Gerente de Vendas,https://www.catho.com.br/vagas/supervisor-gerente-de-vendas/29723721/,Belo Horizonte - MG (1),A combinar,False,https://www.catho.com.br/vagas/?page=174,0.0,0.0
Engenheiro Mecânico,https://www.catho.com.br/vagas/engenheiro-mecanico/29812146/,Osasco - SP (1),"De R$ 10.001,00 a R$ 15.000,00",True,https://www.catho.com.br/vagas/?page=174,10001.0,15000.0
Cabelereiro,https://www.catho.com.br/vagas/cabelereiro/29954540/,Brasilia - DF (3),A combinar,False,https://www.catho.com.br/vagas/?page=175,0.0,0.0
Chapeiro,https://www.catho.com.br/vagas/chapeiro/29949032/,Rio de Janeiro - RJ (2),A combinar,False,https://www.catho.com.br/vagas/?page=175,0.0,0.0
Subgerente de Padaria,https://www.catho.com.br/vagas/subgerente-de-padaria/29954607/,Serra - ES (2),A combinar,False,https://www.catho.com.br/vagas/?page=175,0.0,0.0
Manicure,https://www.catho.com.br/vagas/manicure/29954332/,Bauru - SP (2),A combinar,False,https://www.catho.com.br/vagas/?page=175,0.0,0.0
Lavador de Motos,https://www.catho.com.br/vagas/lavador-de-motos/29954394/,São Paulo - SP (2),A combinar,False,https://www.catho.com.br/vagas/?page=175,0.0,0.0
Professor de Musculação,https://www.catho.com.br/vagas/professor-de-musculacao/29954592/,Limeira - SP (2),A combinar,False,https://www.catho.com.br/vagas/?page=175,0.0,0.0
ANALISTA DE MANUTENCAO PL,https://www.catho.com.br/vagas/analista-de-manutencao-pl/29947132/,Ipixuna do Para - PA (1),A combinar,False,https://www.catho.com.br/vagas/?page=175,0.0,0.0
Auxiliar de Produção Padaria,https://www.catho.com.br/vagas/auxiliar-de-producao-padaria-mercado/29949031/,São José do Rio Preto - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=175,0.0,0.0
Coordenador de Compras,https://www.catho.com.br/vagas/coordenador-de-compras/29954483/,São Bernardo do Campo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=175,0.0,0.0
Consultor Imobiliário,https://www.catho.com.br/vagas/consultor-imobiliario/29954494/,Rio de Janeiro - RJ (1),A combinar,False,https://www.catho.com.br/vagas/?page=175,0.0,0.0
ATENDENTE DE RESTAURANTE ( LUZ,https://www.catho.com.br/vagas/atendente-de-restaurante-luz-nova-iguacu-rj/29954498/,Nova Iguaçu - RJ (1),A combinar,False,https://www.catho.com.br/vagas/?page=175,0.0,0.0
ATENDENTE DE RESTAURANTE ( SANTO AMARO,https://www.catho.com.br/vagas/atendente-de-restaurante-santo-amaro-sao-paulo-sp/29954499/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=175,0.0,0.0
Gestor Administrativo,https://www.catho.com.br/vagas/gestor-administrativo/29954515/,Barueri - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=175,0.0,0.0
Analista de Performance e Growth Marketing Sênior,https://www.catho.com.br/vagas/analista-de-performance-e-growth-marketing-senior/29954564/,Campinas - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=175,0.0,0.0
Analista Sistema Sankhya,https://www.catho.com.br/vagas/analista-sistema-sankhya/29954565/,Vila Velha - ES (1),A combinar,False,https://www.catho.com.br/vagas/?page=175,0.0,0.0
Analista SAP,https://www.catho.com.br/vagas/analista-sap/29943861/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=176,0.0,0.0
Estagiário Ed. Física,https://www.catho.com.br/vagas/estagiario-ed-fisica/29943866/,Belo Horizonte - MG (1),A combinar,False,https://www.catho.com.br/vagas/?page=176,0.0,0.0
Coord. Planejamento Financeiro| Negócios Imobiliários,https://www.catho.com.br/vagas/coord-planejamento-financeiro-negocios-imobiliarios/29943872/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=176,0.0,0.0
Estágio de Pedagogia 2024 | Belo Horizonte,https://www.catho.com.br/vagas/estagio-de-pedagogia-2024-belo-horizonte/29943879/,Belo Horizonte - MG (1),A combinar,False,https://www.catho.com.br/vagas/?page=176,0.0,0.0
Enfermeiro,https://www.catho.com.br/vagas/enfermeiro/29943907/,Americana - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=176,0.0,0.0
Dermatologista com especialização,https://www.catho.com.br/vagas/dermatologista-com-especializacao-em-tricologia-e-terapia-capilar/29943909/,Campinas - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=176,0.0,0.0
Cabelereiro/a,https://www.catho.com.br/vagas/cabelereiro-a/29943910/,Vila Velha - ES (1),A combinar,False,https://www.catho.com.br/vagas/?page=176,0.0,0.0
Coordenador de Marketing e Growth,https://www.catho.com.br/vagas/coordenador-de-marketing-e-growth/29943912/,São José do Rio Preto - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=176,0.0,0.0
Gerente de Engenharia Vergraf,https://www.catho.com.br/vagas/gerente-de-engenharia-vergraf/29943958/,Cambui - MG (1),A combinar,False,https://www.catho.com.br/vagas/?page=176,0.0,0.0
Comercial,https://www.catho.com.br/vagas/comercial/29943971/,Vila Velha - ES (1),A combinar,False,https://www.catho.com.br/vagas/?page=176,0.0,0.0
Montador de Tendas,https://www.catho.com.br/vagas/montador-de-tendas/29943979/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=176,0.0,0.0
Biomédica Esteta,https://www.catho.com.br/vagas/biomedica-esteta-joacaba-sc/29943985/,Joacaba - SC (1),A combinar,False,https://www.catho.com.br/vagas/?page=176,0.0,0.0
SUPERVISOR FARMACIA,https://www.catho.com.br/vagas/supervisor-farmacia/29944000/,Divinópolis - MG (1),A combinar,False,https://www.catho.com.br/vagas/?page=176,0.0,0.0
Técnico Eletrônico e Sistemas Embarcados,https://www.catho.com.br/vagas/tecnico-eletronico-e-sistemas-embarcados/29775485/,São Caetano do Sul - SP (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=176,3001.0,4000.0
"Executivo de Vendas, Closer, Especialista",https://www.catho.com.br/vagas/executivo-de-vendas-closer-especialista-em-fechamento/29812009/,Canoas - RS (1),A combinar,False,https://www.catho.com.br/vagas/?page=176,0.0,0.0
ASSISTENTE TECNICO,https://www.catho.com.br/vagas/assistente-tecnico/29835779/,Ribeirão Preto - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=177,0.0,0.0
AUXILIAR DE ADM DE PESSOAL,https://www.catho.com.br/vagas/auxiliar-de-adm-de-pessoal/29835198/,Campo Grande - MS (1),A combinar,False,https://www.catho.com.br/vagas/?page=177,0.0,0.0
Consultor II para o Sistema FIEB,https://www.catho.com.br/vagas/consultor-ii-para-o-sistema-fieb/29835208/,Salvador - BA (1),A combinar,False,https://www.catho.com.br/vagas/?page=177,0.0,0.0
Mecânico de Autos,https://www.catho.com.br/vagas/mecanico-de-autos/29837386/,Barueri - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=177,0.0,0.0
Promotor (a) de Merchandising,https://www.catho.com.br/vagas/promotor-a-de-merchandising/29835606/,Contagem - MG (1),A combinar,False,https://www.catho.com.br/vagas/?page=177,0.0,0.0
Estágiario de Planejamento e Custo,https://www.catho.com.br/vagas/estagiario-de-planejamento-e-custo/29837391/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=177,0.0,0.0
Operador de Esmeril,https://www.catho.com.br/vagas/operador-de-esmeril/29835627/,Guarulhos - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=177,0.0,0.0
Auxiliar de impressão,https://www.catho.com.br/vagas/auxiliar-de-impressao/29835271/,Santa Maria - RS (1),A combinar,False,https://www.catho.com.br/vagas/?page=177,0.0,0.0
Técnico de enfermagem do trabalho,https://www.catho.com.br/vagas/tecnico-de-enfermagem-do-trabalho/29835857/,Itapevi - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=177,0.0,0.0
Auxiliar de Serviços Gerais,https://www.catho.com.br/vagas/auxiliar-de-servicos-gerais/29837436/,São Paulo - SP (1),A Combinar,False,https://www.catho.com.br/vagas/?page=177,0.0,0.0
Estágio,https://www.catho.com.br/vagas/estagio-em-marketing/29835276/,Barueri - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=177,0.0,0.0
ASSISTENTE DE QUALIDADE,https://www.catho.com.br/vagas/assistente-de-qualidade/29835277/,Barueri - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=177,0.0,0.0
Ajudante de Cozinha,https://www.catho.com.br/vagas/ajudante-de-cozinha/29835280/,Belo Horizonte - MG (1),A combinar,False,https://www.catho.com.br/vagas/?page=177,0.0,0.0
Montador de Autos,https://www.catho.com.br/vagas/montador-de-autos/29835652/,São Bernardo do Campo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=177,0.0,0.0
ANALISTA RECRUTAMENTO E SELEÇÃO JR,https://www.catho.com.br/vagas/analista-recrutamento-e-selecao-jr-contratacao-de-jovem-aprendiz/29835864/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=177,0.0,0.0
Consultor Imobiliário com ou sem Experiência,https://www.catho.com.br/vagas/consultor-imobiliario-com-ou-sem-experiencia-santa-cecilia/29943896/,São Paulo - SP (1),"De R$ 9.001,00 a R$ 10.000,00",True,https://www.catho.com.br/vagas/?page=178,9001.0,10000.0
Especialista,https://www.catho.com.br/vagas/especialista-em-vendas-de-imoveis-lapa-santa-cecilia-e-butanta/29943928/,São Paulo - SP (1),"De R$ 9.001,00 a R$ 10.000,00",True,https://www.catho.com.br/vagas/?page=178,9001.0,10000.0
Mecânico de Mineração IV,https://www.catho.com.br/vagas/mecanico-de-mineracao-iv/29943889/,Canaa dos Carajas - PA (2),"De R$ 5.001,00 a R$ 6.000,00",True,https://www.catho.com.br/vagas/?page=178,5001.0,6000.0
Encarregado de Obra de Combate a Incêndio ou Hidráulica,https://www.catho.com.br/vagas/encarregado-de-obra-de-combate-a-incendio-ou-hidraulica/29943884/,São Paulo - SP (1),"De R$ 5.001,00 a R$ 6.000,00",True,https://www.catho.com.br/vagas/?page=178,5001.0,6000.0
Vagas de Analista Fiscal Júnior,https://www.catho.com.br/vagas/analista-fiscal-junior/29943913/,Cotia - SP (1),"De R$ 4.001,00 a R$ 5.000,00",True,https://www.catho.com.br/vagas/?page=178,4001.0,5000.0
Gerente de Marketing e Comunicação,https://www.catho.com.br/vagas/gerente-de-marketing-e-comunicacao/29943871/,São Paulo - SP (1),"De R$ 4.001,00 a R$ 5.000,00",True,https://www.catho.com.br/vagas/?page=178,4001.0,5000.0
Analista de Licitação Pública,https://www.catho.com.br/vagas/analista-de-licitacao-publica/29943980/,Rio de Janeiro - RJ (1),"De R$ 4.001,00 a R$ 5.000,00",True,https://www.catho.com.br/vagas/?page=178,4001.0,5000.0
Técnico de Segurança do Trabalho (Consultoria),https://www.catho.com.br/vagas/tecnico-de-seguranca-do-trabalho-consultoria/29943984/,São Paulo - SP (1),"De R$ 4.001,00 a R$ 5.000,00",True,https://www.catho.com.br/vagas/?page=178,4001.0,5000.0
assistente contabil,https://www.catho.com.br/vagas/assistente-contabil/29943844/,São Paulo - SP (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=178,3001.0,4000.0
Mecânico de Mineração III,https://www.catho.com.br/vagas/mecanico-de-mineracao-iii/29943908/,Canaa dos Carajas - PA (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=178,3001.0,4000.0
Mecânico de Mineração II,https://www.catho.com.br/vagas/mecanico-de-mineracao-ii/29943801/,Canaa dos Carajas - PA (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=178,3001.0,4000.0
Assistente Administrativo,https://www.catho.com.br/vagas/assistente-administrativo/29943904/,São Paulo - SP (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=178,3001.0,4000.0
Auxiliar Fiscal / Contábil,https://www.catho.com.br/vagas/auxiliar-fiscal-contabil/29943955/,São Paulo - SP (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=178,3001.0,4000.0
Mecânico de Mineração I (Parauapebas,https://www.catho.com.br/vagas/mecanico-de-mineracao-i-parauapebas-pa/29943953/,Parauapebas - PA (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=178,2001.0,3000.0
instalador de sistema de combate a incendio,https://www.catho.com.br/vagas/instalador-de-sistema-de-combate-a-incendio/29943941/,Votorantim - SP (2),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=178,2001.0,3000.0
Consultor Comercial,https://www.catho.com.br/vagas/consultor-comercial/29812257/,Itajai - SC (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=179,2001.0,3000.0
Auxiliar Contábil,https://www.catho.com.br/vagas/auxiliar-contabil/29813174/,Rio Branco - AC (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=179,2001.0,3000.0
Analista de Trade Marketing,https://www.catho.com.br/vagas/analista-de-trade-marketing/29819474/,São Paulo - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=179,2001.0,3000.0
Auxiliar de Expedição,https://www.catho.com.br/vagas/auxiliar-de-expedicao/29812995/,Santana de Parnaíba - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=179,2001.0,3000.0
Pintor Industrial e Residencial,https://www.catho.com.br/vagas/pintor-industrial-e-residencial/29811965/,Salto - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=179,2001.0,3000.0
Açougueiro,https://www.catho.com.br/vagas/acougueiro/29818571/,São Bernardo do Campo - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=179,2001.0,3000.0
Operador de Máquinas CNC,https://www.catho.com.br/vagas/operador-de-maquinas-cnc/29813223/,São Paulo - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=179,2001.0,3000.0
Assistente de Departamento Pessoal,https://www.catho.com.br/vagas/assistente-de-departamento-pessoal/29813092/,São Paulo - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=179,2001.0,3000.0
Auxiliar de Vendas,https://www.catho.com.br/vagas/auxiliar-de-vendas/29813110/,São Paulo - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=179,2001.0,3000.0
Vendedora de Shopping Com Experiencia,https://www.catho.com.br/vagas/vendedora-de-shopping-com-experiencia/29818400/,São Paulo - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=179,2001.0,3000.0
Operador de Empilhadeira,https://www.catho.com.br/vagas/operador-de-empilhadeira/29819416/,Criciuma - SC (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=179,2001.0,3000.0
Assistente de Recrutamento e Seleção,https://www.catho.com.br/vagas/assistente-de-recrutamento-e-selecao/29812986/,Campinas - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=179,2001.0,3000.0
Soldador,https://www.catho.com.br/vagas/soldador/29812184/,Goiania - GO (4),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=179,2001.0,3000.0
Consultor Comercial,https://www.catho.com.br/vagas/consultor-comercial/29811937/,Florianópolis - SC (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=179,2001.0,3000.0
Eletricista,https://www.catho.com.br/vagas/eletricista/29819438/,Fortaleza - CE (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=179,2001.0,3000.0
JOVEM APRENDIZ,https://www.catho.com.br/vagas/jovem-aprendiz/29796716/,Barueri - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=180,0.0,0.0
